"Source: EMFAC2021 (v1.0.1) Emissions Inventory"
"Region Type: Sub-Area"
"Region: San Mateo (SF)"
"Calendar Year: 2020, 2030, 2040, 2050"
"Season: Annual"
"Vehicle Classification: EMFAC202x Categories"
"Units:  miles/day for CVMT and EVMT, trips/day for Trips, kWh/day for Energy Consumption, tons/day for Emissions, 1000 gallons/day for Fuel Consumption"

Region,"Calendar Year","Vehicle Category","Model Year",Speed,Fuel,Population,"Total VMT",CVMT,EVMT,Trips,"Energy Consumption",NOx_RUNEX,NOx_IDLEX,NOx_STREX,NOx_TOTEX,PM2.5_RUNEX,PM2.5_IDLEX,PM2.5_STREX,PM2.5_TOTEX,PM2.5_PMTW,PM2.5_PMBW,PM2.5_TOTAL,PM10_RUNEX,PM10_IDLEX,PM10_STREX,PM10_TOTEX,PM10_PMTW,PM10_PMBW,PM10_TOTAL,CO2_RUNEX,CO2_IDLEX,CO2_STREX,CO2_TOTEX,CH4_RUNEX,CH4_IDLEX,CH4_STREX,CH4_TOTEX,N2O_RUNEX,N2O_IDLEX,N2O_STREX,N2O_TOTEX,ROG_RUNEX,ROG_IDLEX,ROG_STREX,ROG_TOTEX,ROG_DIURN,ROG_HOTSOAK,ROG_RUNLOSS,ROG_TOTAL,TOG_RUNEX,TOG_IDLEX,TOG_STREX,TOG_TOTEX,TOG_DIURN,TOG_HOTSOAK,TOG_RUNLOSS,TOG_TOTAL,CO_RUNEX,CO_IDLEX,CO_STREX,CO_TOTEX,SOx_RUNEX,SOx_IDLEX,SOx_STREX,SOx_TOTEX,NH3_RUNEX,"Fuel Consumption"
"San Mateo (SF)",2030,LDT1,Aggregate,Aggregate,Gasoline,27717.908258637388,705667.7026866099,705667.7026866099,0,127669.43879022327,0,0.03709864724690137,0,0.033097157664343534,0.07019580491124491,0.0007601665924887501,0,0.0002319601423185089,0.000992126734807259,0.0015557309808509562,0.002195384530525019,0.004743242246183234,0.0008267505275972537,0,0.00025227781901794024,0.001079028346615194,0.006222923923403825,0.006272527230071484,0.013574479500090504,227.01538138445437,0,10.344182538336627,237.359563922791,0.001765625204631003,0,0.008098645421548296,0.009864270626179299,0.0035893806520518744,0,0.004065451403480287,0.007654832055532161,0.007214065658380356,0,0.03815871295188537,0.04537277861026572,0.04455699144210541,0.011992380751418511,0.03467426560595916,0.1365964164097488,0.010526747674287476,0,0.04177898756100954,0.05230573523529702,0.04455699144210541,0.01199238075141358,0.034674265605944894,0.1435293730347609,0.5257032946604258,0,0.4059845795154233,0.9316878741758491,0.00224427816446538,0,0.00010226277558134965,0.0023465409400467295,0.03100945142100997,25.02926944177627
"San Mateo (SF)",2030,LDT1,Aggregate,Aggregate,Diesel,0.204115166186637,6.131891349518885,6.131891349518885,0,1.004393568094999,0,0.00000017200715414744301,0,0,0.00000017200715414744301,0.00000002274180728373979,0,0,0.00000002274180728373979,0.00000001351850638386815,0.000000018127032198846815,0.000000054387345866454754,0.000000023770090893835286,0,0,0.000000023770090893835286,0.0000000540740255354726,0.00000005179152056813376,0.00000012963563699744166,0.0024380891427304165,0,0,0.0024380891427304165,0.0000000034538311679799632,0,0,0.0000000034538311679799632,0.0000003841219373225198,0,0,0.0000003841219373225198,0.00000007435895155869235,0,0,0.00000007435895155869235,0,0,0,0.00000007435895155869235,0.00000008465272263056964,0,0,0.00000008465272263056964,0,0,0,0.00000008465272263056964,0.0000006854182748902881,0,0,0.0000006854182748902881,0.00000002310213367045266,0,0,0.00000002310213367045266,0.00000002095367888965155,0.00021779353731870633
"San Mateo (SF)",2030,LDT1,Aggregate,Aggregate,Electricity,315.433159196705,10759.942584429575,0,10759.942584429575,1561.7897586300444,4154.225903979188,0,0,0,0,0,0,0,0,0.00002372161283142738,0.000018150703900816846,0.00004187231673224423,0,0,0,0,0.00009488645132570952,0.000051859154002333854,0.00014674560532804338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"San Mateo (SF)",2030,LDT1,Aggregate,Aggregate,"Plug-in Hybrid",248.86938782999172,7950.150270137294,3286.4763367188693,4663.673933418426,1029.0749187129775,1408.5685276337958,0.000023273980935236514,0,0.00013294592463121942,0.00015621990556645595,0.000002063187085578401,0,0.0000011140972070651781,0.0000031772842926435793,0.000017527081132641838,0.000011894134227822276,0.000032598499653107695,0.000002243904202563371,0,0.0000012116823638884057,0.0000034555865664517766,0.00007010832453056735,0.00003398324065092079,0.00010754715174793992,0.9773427099389904,0,0.07688036062065945,1.0542230705596498,0.0000028865713051014902,0,0.000045984236523970445,0.00004887080782907194,0.0000036923221250420813,0,0.000021056155275294226,0.000024748477400336308,0.000009781949579383508,0,0.0002003678410644047,0.0002101497906437882,0.00007328866324802265,0.000026082661917341964,0.000022621616213011877,0.00033214273202216473,0.000014273797863920637,0,0.00021937756522373726,0.0002336513630876579,0.00007328866324802265,0.00002608266191733123,0.000022621616213002566,0.00035564430446601437,0.001458610927812665,0,0.0015633640176856852,0.00302197494549835,0.00000966202769935174,0,0.0000007600406349778083,0.00001042206833432955,0.0001521541980325871,0.11116650556940381
"San Mateo (SF)",2030,LDT2,Aggregate,Aggregate,Gasoline,206077.47344670427,5643288.702561728,5643288.702561728,0,980667.9472120483,0,0.1930854541513919,0,0.23807508723837884,0.4311605413897707,0.0051420277225957935,0,0.00153183274317793,0.006673860465773724,0.01244132193529121,0.017216193996680715,0.03633137639774565,0.005592424311436301,0,0.001666007873967238,0.007258432185403538,0.04976528774116484,0.04918912570480206,0.10621284563137043,1898.9780334243371,0,82.21035786098686,1981.188391285324,0.00935083188122957,0,0.056780944826356074,0.06613177670758565,0.022725830040748275,0,0.03154521779684769,0.05427104783759597,0.0329448870427309,0,0.24831827893421415,0.28126316597694506,0.1738683625667267,0.0489017254263578,0.13368445172161963,0.6377177056916492,0.04807310183736152,0,0.27187725906387644,0.31995036090123796,0.1738683625667267,0.048901725426337694,0.1336844517215646,0.6764049006158669,3.3585882604763415,0,2.752084541224382,6.110672801700724,0.0187733311691165,0,0.0008127330840540656,0.019586064253170565,0.25440467472644057,208.91384042367758
"San Mateo (SF)",2030,LDT2,Aggregate,Aggregate,Diesel,779.5690286209843,21227.36441579825,21227.36441579825,0,3709.7079969939527,0,0.0006721021920823868,0,0,0.0006721021920823868,0.00008840192554295697,0,0,0.00008840192554295697,0.00004679832779329654,0.00006486628605317332,0.00020006653938942683,0.0000923990683382747,0,0,0.0000923990683382747,0.00018719331117318617,0.00018533224586620952,0.0004649246253776704,6.630212753335266,0,0,6.630212753335266,0.000012526375642932762,0,0,0.000012526375642932762,0.0010445927193701572,0,0,0.0010445927193701572,0.0002696854925261432,0,0,0.0002696854925261432,0,0,0,0.0002696854925261432,0.0003070190033312196,0,0,0.0003070190033312196,0,0,0,0.0003070190033312196,0.002695140931964116,0,0,0.002695140931964116,0.00006282463532877797,0,0,0.00006282463532877797,0.00007253738729032619,0.592274278826135
"San Mateo (SF)",2030,LDT2,Aggregate,Aggregate,Electricity,4330.718469140781,103349.09793759786,0,103349.09793759786,21553.590442641707,39901.28166915416,0,0,0,0,0,0,0,0,0.00022784575926089248,0.00017439773210181135,0.0004022434913627038,0,0,0,0,0.0009113830370435699,0.0004982792345766038,0.0014096622716201737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"San Mateo (SF)",2030,LDT2,Aggregate,Aggregate,"Plug-in Hybrid",3821.263222093761,114216.69163672028,48686.65749850186,65530.03413821843,15800.923423909875,19792.023417513057,0.00034478639805202784,0,0.002041317241747581,0.002386103639799609,0.000036698250253361294,0,0.000020538983892086038,0.00005723723414544733,0.0002518047021750394,0.0001704686969687418,0.00047951063328922856,0.000039912695531027975,0,0.000022338018977524235,0.00006225071450855221,0.0010072188087001577,0.0004870534199106908,0.0015565229431194006,14.478591933195975,0,1.2925921533002271,15.771184086496202,0.000042565383533972854,0,0.0007028712099902928,0.0007454365935242657,0.00005419074674173469,0,0.00032035512549135524,0.00037454587223308995,0.00014491217341748306,0,0.0030765465717815634,0.0032214587451990465,0.001278705184548272,0.00045412988773309943,0.00043509711922718467,0.005389390936707603,0.00021145550328147646,0,0.0033684312444028012,0.0035798867476842778,0.001278705184548272,0.0004541298877329125,0.0004350971192270057,0.005747818939192468,0.0216082160314249,0,0.024004661544022594,0.04561287757544749,0.00014313562160286927,0,0.000012778589395659498,0.00015591421099852876,0.0022535527022669315,1.6630516562845148
"San Mateo (SF)",2030,LHD1,Aggregate,Aggregate,Gasoline,13418.941671466951,401266.6566228744,401266.6566228744,0,199922.23668176713,0,0.021492226583813556,0.00042177681483492464,0.10188915348883663,0.12380315688748511,0.0005533658110443508,0,0.000032747396571403744,0.0005861132076157545,0.0008846415495041845,0.01207535713817725,0.013546111895297188,0.0006018358090920312,0,0.000035615781672548605,0.0006374515907645799,0.003538566198016738,0.03450102039479214,0.03867703818357345,346.00845193233613,1.6465093504580135,5.600895470492757,353.2558567532869,0.0010944862730499184,0.0013643002908342839,0.004936303787388131,0.007395090351272333,0.0013323993932327315,0.00003792898470368038,0.008939598051796494,0.010309926429732906,0.004734326020459575,0.004839877990906796,0.023228533682294588,0.03280273769366096,0.019433502783072366,0.004975386368899684,0.028525541054766398,0.08573716790039941,0.006908317415616722,0.007062338603118807,0.025432320555379938,0.03940297657411547,0.019433502783072366,0.004975386368897636,0.028525541054754654,0.09233740678084013,0.3007648210891483,0.05582144295384709,0.739428685293582,1.0960149493365774,0.0034206458111185364,0.000016277421205055125,0.00005537055387710707,0.0034922937862006988,0.019904429138521192,37.25038871169989
"San Mateo (SF)",2030,LHD1,Aggregate,Aggregate,Diesel,6950.28312962198,217964.54831707396,217964.54831707396,0,87425.81831446744,0,0.11651469771639938,0.009037134205492644,0,0.12555183192189204,0.004261938356440113,0.00020195632679380316,0,0.004463894683233917,0.0007207943616418432,0.006559228684838901,0.011743917729714662,0.004454644296846975,0.00021108789572349136,0,0.004665732192570466,0.0028831774465673727,0.018740653385254002,0.02628956302439184,146.68253701006387,0.9147277259607525,0,147.5972647360246,0.0011035313108782212,0.00003905866663740974,0,0.001142589977515631,0.023109893440806807,0.0001441157257380554,0,0.023254009166544864,0.023758379404829662,0.0008409100964066327,0,0.024599289501236295,0,0,0,0.024599289501236295,0.027047335388011906,0.0009573202372570957,0,0.028004655625269003,0,0,0,0.028004655625269003,0.05594233764855303,0.006969896826921422,0,0.06291223447547445,0.001389891582607448,0.000008667510070426951,0,0.001398559092677875,0.05033607709537701,13.184805191095002
"San Mateo (SF)",2030,LHD1,Aggregate,Aggregate,Electricity,1651.837261747274,70758.49130146948,0,70758.49130146948,23140.542970998136,46352.96301968208,0,0,0,0,0,0,0,0,0.00015599577076672624,0.0010646711344208218,0.001220666905187548,0,0,0,0,0.000623983083066905,0.003041917526916634,0.003665900609983539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"San Mateo (SF)",2030,LHD2,Aggregate,Aggregate,Gasoline,1516.4271040821493,44034.408194365744,44034.408194365744,0,22592.50437443895,0,0.0025968863308025174,0.00004424473584830534,0.011116818349371286,0.013757949416022108,0.0000576454230993819,0,0.0000031851550719747174,0.000060830578171356615,0.0000970792525459561,0.0015459870951869722,0.001703896925904285,0.00006269465723947376,0,0.0000034641467571111893,0.00006615880399658495,0.0003883170101838244,0.004417105986248492,0.004871581800428901,42.866765964605406,0.21528295483087312,0.6013372637174548,43.683386183153736,0.00010180451034571038,0.00014281857271758542,0.0005258890183303843,0.00077051210139368,0.00017841238170777866,0.0000039078167061643866,0.0009474777273068182,0.0011297979257207612,0.00041792038893509876,0.0005078838049570711,0.002478066443730317,0.0034038706376224867,0.00238809284051382,0.0005806901642737533,0.0033693080929054478,0.009741961735315509,0.000609828450500626,0.0007411028559782261,0.0027131708361995154,0.004064102142678367,0.00238809284051382,0.0005806901642735143,0.0033693080929040617,0.010402193240369763,0.030677543171377594,0.006313424049772979,0.0825968328244911,0.11958780004564167,0.00042378162329312363,0.0000021282911834519458,0.0000059448310603893716,0.0004318547455369649,0.0021842825539955552,4.606358491891123
"San Mateo (SF)",2030,LHD2,Aggregate,Aggregate,Diesel,3226.04377218466,98642.37484841264,98642.37484841264,0,40579.572291017634,0,0.04745416480830419,0.004113163454300009,0,0.0515673282626042,0.0020376405712902797,0.00009517838636030517,0,0.002132818957650585,0.0003262038168990044,0.003463197186189377,0.005922219960738967,0.0021297736360279054,0.00009948193064368385,0,0.0022292555666715893,0.0013048152675960176,0.009894849103398221,0.013428919937665828,77.60694804593683,0.6812897437122151,0,78.28823778964905,0.000529048656247585,0.000018129472699956874,0,0.0005471781289475418,0.01222700626922467,0.00010733747656971356,0,0.012334343745794384,0.011390106084749323,0.0003903168732677755,0,0.011780422958017098,0,0,0,0.011780422958017098,0.01296687851178202,0.0004443498101864476,0,0.013411228321968468,0,0,0,0.013411228321968468,0.025954251002710597,0.003235147666924245,0,0.029189398669634842,0.0007353652727829527,0.000006455566554847804,0,0.0007418208393378005,0.02308479268276962,6.993457269392799
"San Mateo (SF)",2030,LHD2,Aggregate,Aggregate,Electricity,416.7470809786989,17085.748459679573,0,17085.748459679573,5526.660475576407,11020.918844621596,0,0,0,0,0,0,0,0,0.00003766762760168166,0.0002999284844897161,0.0003375961120913978,0,0,0,0,0.00015067051040672664,0.0008569385271134746,0.0010076090375202014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"San Mateo (SF)",2030,MCY,Aggregate,Aggregate,Gasoline,17265.422138464564,85331.57087885308,85331.57087885308,0,34530.84427692913,0,0.04436297780206196,0,0.0033481229251201864,0.04771110072718215,0.0001815718444946316,0,0.00012948415718934902,0.00031105600168398063,0.00009406195575870584,0.00039506021418656456,0.0008001781716292511,0.00019464851224603512,0,0.0001385220956232861,0.0003331706078693212,0.00037624782303482336,0.0011287434691044703,0.001838161900008615,17.42551796739877,0,1.5103694398310432,18.93588740722981,0.012185643559819008,0,0.0054776526680601935,0.017663296227879204,0.0033019631788223963,0,0.0002125341743508845,0.0035144973531732807,0.07433389824101133,0,0.039016132752715656,0.11335003099372698,0.051283870403191954,0.13459153195823964,0.13971239063786395,0.43893782399302256,0.09191275612591185,0,0.04245964864624309,0.13437240477215495,0.051283870403191954,0.1345915319581843,0.13971239063780644,0.4599601977713376,0.913808425054559,0,0.2885764533079346,1.2023848783624935,0.00017226898565301455,0,0.000014931539587390867,0.00018720052524040542,0.0008540427561773466,1.9967656672509797
"San Mateo (SF)",2030,MDV,Aggregate,Aggregate,Gasoline,115764.20679354017,3248130.869724674,3248130.869724674,0,549832.123338588,0,0.11605494630801003,0,0.14429332845440018,0.2603482747624102,0.0029041310597943027,0,0.0008622009531499862,0.0037663320129442887,0.007160902794120357,0.009995623890608199,0.020922858697672846,0.003158507502987965,0,0.0009377222045207878,0.004096229707508753,0.02864361117648143,0.02855892540173771,0.06129876628572789,1320.38372682466,0,55.89476006416024,1376.2784868888202,0.00555133569819542,0,0.033825960258581006,0.03937729595677643,0.013405126928618902,0,0.018282068423293905,0.031687195351912806,0.01988327012504624,0,0.15271691361767792,0.17260018374272415,0.10620434738995038,0.02918655950193777,0.08176490743214779,0.3897559980667601,0.029013621092139036,0,0.16720579759683663,0.19621941868897566,0.10620434738995038,0.029186559501925755,0.08176490743211416,0.413375233012966,1.9519938160086205,0,1.580147701103217,3.5321415171118375,0.013053337393952142,0,0.0005525766084879765,0.013605914002440118,0.14646159477878265,145.12684682242485
"San Mateo (SF)",2030,MDV,Aggregate,Aggregate,Diesel,1415.876614633557,38111.742637251926,38111.742637251926,0,6658.5081544562345,0,0.0007403857353485786,0,0,0.0007403857353485786,0.00008629305520611123,0,0,0.00008629305520611123,0.00008402200997616412,0.0001192361863236435,0.0002895512515059188,0.0000901948442427703,0,0,0.0000901948442427703,0.00033608803990465647,0.0003406748180675529,0.0007669577022149797,15.639799823269643,0,0,15.639799823269643,0.000011645689735786999,0,0,0.000011645689735786999,0.002464056831294871,0,0,0.002464056831294871,0.0002507248434605503,0,0,0.0002507248434605503,0,0,0,0.0002507248434605503,0.00028543356495964295,0,0,0.00028543356495964295,0,0,0,0.00028543356495964295,0.0061804973861562034,0,0,0.0061804973861562034,0.000148195051511391,0,0,0.000148195051511391,0.00013023407813784506,1.3970971228113984
"San Mateo (SF)",2030,MDV,Aggregate,Aggregate,Electricity,4329.635446821778,102706.84508827249,0,102706.84508827249,21508.263643977767,39653.31906130225,0,0,0,0,0,0,0,0,0.0002264298341003229,0.00017343649359518015,0.000399866327695503,0,0,0,0,0.0009057193364012916,0.0004955328388433719,0.0014012521752446634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"San Mateo (SF)",2030,MDV,Aggregate,Aggregate,"Plug-in Hybrid",2286.8490469802223,70894.89153540914,30074.65783926116,40820.233696147974,9456.120809593667,12328.927214022677,0.00021298099893929073,0,0.0012216338204299214,0.001434614819369212,0.0000231856448685086,0,0.00001266888886512072,0.00003585453373362932,0.00015629648165247823,0.00010590901316359568,0.00029806002854970324,0.000025216504273049506,0,0.000013778572561335674,0.00003899507683438518,0.0006251859266099129,0.00030259718046741623,0.0009667781839117144,8.943696707841458,0,0.9405142543631315,9.88421096220459,0.00002640202357431373,0,0.0004223137649775854,0.00044871578855189915,0.00003375485365918074,0,0.00019326865151401992,0.00022702350517320066,0.00008951495658556115,0,0.0018411706251981166,0.0019306855817836778,0.0007929568706497779,0.00027940524209297277,0.0002738754634371668,0.0032769231579635955,0.00013062001452071045,0,0.002015850082387217,0.002146470096907927,0.0007929568706497779,0.0002794052420928578,0.00027387546343705417,0.003492707673087617,0.013347798699919755,0,0.014365678097661266,0.027713476797581023,0.00008841754734238455,0,0.000009297940921725387,0.00009771548826410994,0.0013923682922986696,1.042277695929921
"San Mateo (SF)",2030,MH,Aggregate,Aggregate,Gasoline,975.2694614452348,8905.398987949373,8905.398987949373,0,97.5659569229813,0,0.00143809232190187,0,0.000041847594565625345,0.0014799399164674952,0.000013711632367596,0,0.000000037593565382350185,0.00001374922593297835,0.000029449566100073392,0.00015467009768211807,0.0001978688897151698,0.000014912651261108063,0,0.00000004088643242313997,0.000014953537693531203,0.00011779826440029357,0.0004419145648060517,0.0005746663668998765,19.093470733005315,0,0.003279336916210994,19.096750069921526,0.00005240412291824876,0,0.0000035394266201663585,0.00005594354953841512,0.00013735793809231952,0,0.000004848096630565021,0.00014220603472288453,0.00017049305027518278,0,0.000013492387355908094,0.00018398543763109088,0.0017811259560967685,0.00046505960730500596,0.000011263626048776881,0.0024414346270816424,0.0002487830587432439,0,0.000014772465838184284,0.0002635555245814282,0.0017811259560967685,0.00046505960730481476,0.000011263626048772246,0.002521004714031784,0.002616963016915424,0,0.00030524784229973606,0.0029222108592151597,0.000188758396847893,0,0.000000032419584039170094,0.00018879081643193216,0.0004417433648679396,2.0137284340385957
"San Mateo (SF)",2030,MH,Aggregate,Aggregate,Diesel,518.1905692561728,4498.520980003069,4498.520980003069,0,51.81905692561728,0,0.013276412935685699,0,0,0.013276412935685699,0.0001496742301506782,0,0,0.0001496742301506782,0.000019835082236108476,0.00007772795136153513,0.00024723726374832177,0.00015644183466853224,0,0,0.00015644183466853224,0.0000793403289444339,0.00022207986103295752,0.00045786202464592366,5.391449692846162,0,0,5.391449692846162,0.000018772623953372953,0,0,0.000018772623953372953,0.0008494250947172868,0,0,0.0008494250947172868,0.0004041635410901779,0,0,0.0004041635410901779,0,0,0,0.0004041635410901779,0.0004601133209132264,0,0,0.0004601133209132264,0,0,0,0.0004601133209132264,0.0012087553734237574,0,0,0.0012087553734237574,0.00005108672578811658,0,0,0.00005108672578811658,0.0010242587078912037,0.48161606534443857
"San Mateo (SF)",2040,LDA,Aggregate,Aggregate,Gasoline,239013.44866363314,5833280.290367908,5833280.290367908,0,1122617.3346536795,0,0.12535536032767833,0,0.2048936589192719,0.3302490192469502,0.003239388774047374,0,0.0010921856261796822,0.004331574400227056,0.012860181687729686,0.015333424817468952,0.032525180905425694,0.0035231308564456845,0,0.0011878515204435957,0.00471098237688928,0.05144072675091874,0.04380978519276843,0.09996149432057645,1511.9057427286102,0,70.56057344541016,1582.4663161740204,0.005866142359845085,0,0.04138884782272794,0.04725499018257302,0.018802038125147927,0,0.02912159681394859,0.047923634939096516,0.01833218919226912,0,0.17222945760732186,0.19056164679959098,0.24349715663408047,0.050366354101202666,0.1856822745993515,0.6701074321342255,0.02675028743606459,0,0.1885695771785772,0.21531986461464178,0.24349715663408047,0.05036635410118194,0.1856822745992751,0.6948656499491793,2.767240834594276,0,2.1985651037432956,4.965805938337572,0.014946727505610276,0,0.0006975631047109909,0.015644290610321267,0.26872849486729977,166.86909579484433
"San Mateo (SF)",2040,LDA,Aggregate,Aggregate,Diesel,181.87711402584702,3702.308021543865,3702.308021543865,0,800.9300459393285,0,0.00010176950960246338,0,0,0.00010176950960246338,0.000006722678356625853,0,0,0.000006722678356625853,0.00000816219201734779,0.000009805458262291013,0.000024690328636264654,0.000007026648040469084,0,0,0.000007026648040469084,0.00003264876806939116,0.000028015595035117172,0.00006769101114497741,0.787565773529079,0,0,0.787565773529079,0.0000010140061112751273,0,0,0.0000010140061112751273,0.00012408130834712022,0,0,0.00012408130834712022,0.00002183095456649798,0,0,0.00002183095456649798,0,0,0,0.00002183095456649798,0.000024853090353481296,0,0,0.000024853090353481296,0,0,0,0.000024853090353481296,0.0005804062795864576,0,0,0.0005804062795864576,0.000007462585947110314,0,0,0.000007462585947110314,0.000012651394000987646,0.07035293857055142
"San Mateo (SF)",2040,LDA,Aggregate,Aggregate,Electricity,31852.52452852199,875819.3410390697,0,875819.3410390697,151743.204081617,338138.55094500654,0,0,0,0,0,0,0,0,0.0019308511319074172,0.001482157155213928,0.0034130082871213453,0,0,0,0,0.007723404527629669,0.004234734729182651,0.011958139256812321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"San Mateo (SF)",2040,LDA,Aggregate,Aggregate,"Plug-in Hybrid",11148.361816461207,281077.0165814882,115888.32707715273,165188.6895043354,46098.47611267803,49891.90764164901,0.0008290863713727396,0,0.0059554502975885945,0.006784536668961334,0.00006528932212839529,0,0.00004638519312781948,0.00011167451525621477,0.0006196687492373124,0.0004242819448201996,0.0011556252093137267,0.00007100809486956858,0,0.000050448129752154044,0.00012145622462172263,0.0024786749969492494,0.0012122341280577133,0.0038123653496286852,34.72803019533333,0,2.989754448168103,37.71778464350143,0.00010102198324211101,0,0.0019926317764762795,0.0020936537597183906,0.00012420688533494893,0,0.0008816617704077851,0.001005868655742734,0.0003521432639310067,0,0.008975684828280756,0.009327828092211762,0.009190092702192381,0.001970889632402601,0.00396184255753694,0.024450652984343686,0.0005138466241010031,0,0.009827245097734772,0.010341091721835775,0.009190092702192381,0.00197088963240179,0.00396184255753531,0.025463916613965257,0.05205872635653783,0,0.07003250930927099,0.12209123566580882,0.0003433219343419262,0,0.00002955676652488003,0.00037287870086680626,0.005355421250633598,3.9772932633806652
"San Mateo (SF)",2040,LDT1,Aggregate,Aggregate,Gasoline,31069.933098235306,705649.2250164552,705649.2250164552,0,142822.63201653413,0,0.01834644772943365,0,0.02917278150901161,0.04751922923844526,0.0004303222475576465,0,0.00015019649483408954,0.000580518742391736,0.0015556902445613347,0.0022502700157603426,0.004386479002713413,0.0004680147071977323,0,0.00016335239219181997,0.0006313670993895522,0.006222760978245339,0.006429342902172407,0.013283470979807298,212.17088624440586,0,10.436453340463789,222.60733958486966,0.0008541940020078597,0,0.005689100355995943,0.006543294358003803,0.0024950275359639468,0,0.004017789203190458,0.0065128167391544055,0.0028362261494634415,0,0.023859226434545747,0.02669545258400919,0.03958706824370757,0.00774951219113118,0.030162101410550354,0.1041941344293983,0.004138614539491272,0,0.02612284973240812,0.030261464271899394,0.03958706824370757,0.00774951219112799,0.03016210141053793,0.10776014611727289,0.376441074991271,0,0.2961375430429172,0.6725786180341882,0.002097525217144583,0,0.0001031749663992969,0.00220070018354388,0.032274742033236006,23.473665817818368
"San Mateo (SF)",2040,LDT1,Aggregate,Aggregate,Diesel,0.33808376987874494,8.083870973660133,8.083870973660133,0,1.5936419590136754,0,0.00000023704932321890706,0,0,0.00000023704932321890706,0.00000003389408497008842,0,0,0.00000003389408497008842,0.00000001782188482063782,0.000000025463295099947187,0.00000007717926489067342,0.00000003542662508966129,0,0,0.00000003542662508966129,0.00000007128753928255128,0.00000007275227171413482,0.00000017946643608634738,0.003145452550818482,0,0,0.003145452550818482,0.000000004947114509903657,0,0,0.000000004947114509903657,0.0000004955673303328656,0,0,0.0000004955673303328656,0.0000001065084627203654,0,0,0.0000001065084627203654,0,0,0,0.0000001065084627203654,0.00000012125280364340324,0,0,0.00000012125280364340324,0,0,0,0.00000012125280364340324,0.0000010985873091631588,0,0,0.0000010985873091631588,0.00000002980476144596397,0,0,0.00000002980476144596397,0.000000027623913554949003,0.0002809820303550128
"San Mateo (SF)",2040,LDT1,Aggregate,Aggregate,Electricity,797.5262436192194,22339.254576683106,0,22339.254576683106,3827.563175917388,8624.796025615819,0,0,0,0,0,0,0,0,0.000049249625994994274,0.00003782849708915093,0.00008707812308414521,0,0,0,0,0.0001969985039799771,0.00010808142025471694,0.000305079924234694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"San Mateo (SF)",2040,LDT1,Aggregate,Aggregate,"Plug-in Hybrid",616.3906411740295,15546.839422661507,6339.360610416443,9207.478812245066,2548.7753013436813,2780.933028110949,0.000045352949842949576,0,0.00032927562702444996,0.00037462857686739956,0.0000031939550594660413,0,0.0000021914317806695105,0.000005385386840135552,0.000034274913889449926,0.000023512476506390597,0.00006317277723597607,0.0000034737175464265702,0,0.0000023833820096332628,0.000005857099556059833,0.0001370996555577997,0.00006717850430397315,0.00021013525941783267,1.8997038981422318,0,0.18799121642590674,2.0876951145681386,0.000005514238888840131,0,0.00011010036040387855,0.00011561459929271869,0.000006763799604503875,0,0.000048675450107467734,0.00005543924971197161,0.00001926305429451499,0,0.0004962637755540804,0.0005155268298485954,0.00029376305726291197,0.00007996514405131138,0.000104902696661934,0.0009941577278247528,0.000028108603608133094,0,0.0005433463684164733,0.0005714549720246064,0.00029376305726291197,0.00007996514405127849,0.0001049026966618908,0.0010500858700006877,0.0028477332240146483,0,0.0038720830940765292,0.0067198163180911775,0.00001878050708084016,0,0.0000018584845641866238,0.000020638991645026783,0.0002934937698898137,0.22014484131679263
